category_title;word;likes;dislikes;comments;views;days_until_trendy
Music                ;nothing;122325.0;1618.0;7546.0;2771671.0;9.0
Lifestyle            ;cities;122092.0;1019.0;17164.0;2041051.0;2.0
Lifestyle            ;different;122092.0;1019.0;17164.0;2041051.0;2.0
Lifestyle            ;while;122009.0;1998.0;12595.0;2217170.0;6.0
Entertainment        ;pencil;122008.0;4407.0;7014.0;3544075.0;5.0
Theater & Animation  ;speak;121998.0;5300.0;11685.0;2086446.0;6.0
Gaming               ;birthday;121765.0;780.0;41485.0;1276735.0;5.0
Gaming               ;chicas;121765.0;780.0;41485.0;1276735.0;5.0
Lifestyle            ;mitchell;121735.0;7217.0;7148.0;3607402.0;8.0
Lifestyle            ;shay;121735.0;7217.0;7148.0;3607402.0;8.0
Theater & Animation  ;lip;121585.0;3107.0;7538.0;3945727.0;7.0
Entertainment        ;mowgli;121576.0;10826.0;18211.0;13842101.0;10.0
Lifestyle            ;cl;121470.0;1316.0;9317.0;1148881.0;2.0
Music                ;somebody;121409.0;2372.0;4838.0;3178194.0;8.0
Theater & Animation  ;4k;121392.0;958.0;7378.0;1325436.0;4.0
Theater & Animation  ;papers;121392.0;958.0;7378.0;1325436.0;4.0
Theater & Animation  ;subs;121392.0;958.0;7378.0;1325436.0;4.0
Lifestyle            ;online;121285.0;1186.0;6852.0;3031863.0;5.0
Entertainment        ;2017;121272.0;39714.0;22869.0;4575215.0;5.0
Music                ;pitbull;121189.0;5948.0;6992.0;6835220.0;10.0
Lifestyle            ;any;121092.0;2710.0;7340.0;1442099.0;5.0
Lifestyle            ;gonewe;121092.0;2710.0;7340.0;1442099.0;5.0
Lifestyle            ;ðÿ’”ðÿ˜”;121092.0;2710.0;7340.0;1442099.0;5.0
Music                ;challenge;120844.0;667.0;10926.0;1313397.0;12.0
Lifestyle            ;subscribers;120666.0;1999.0;9745.0;1877917.0;6.0
Entertainment        ;20171229;120562.0;1932.0;9417.0;1907890.0;8.0
Entertainment        ;ë°©íƒ„ì†œë…„ë‹¨;120562.0;1932.0;9417.0;1907890.0;8.0
Entertainment        ;food;120472.0;2715.0;21622.0;2169157.0;9.0
Music                ;accepts;120441.0;4182.0;9122.0;4423680.0;7.0
Music                ;award;120441.0;4182.0;9122.0;4423680.0;7.0
Music                ;billboards;120441.0;4182.0;9122.0;4423680.0;7.0
Music                ;tearfully;120441.0;4182.0;9122.0;4423680.0;7.0
Lifestyle            ;customized;120361.0;1202.0;7024.0;2998498.0;8.0
Entertainment        ;mask;120324.0;3303.0;10204.0;2454509.0;13.0
Music                ;pnk;120319.0;4720.0;7875.0;4709053.0;5.0
Music                ;cabellos;119787.0;1975.0;10218.0;2623238.0;8.0
Music                ;carpet;119787.0;1975.0;10218.0;2623238.0;8.0
Music                ;shows;119787.0;1975.0;10218.0;2623238.0;8.0
Music                ;some;119787.0;1975.0;10218.0;2623238.0;8.0
Entertainment        ;mixing;119703.0;1045.0;19673.0;2276427.0;5.0
Music                ;saved;119473.0;1524.0;5032.0;2664218.0;8.0
Music                ;flames;119469.0;4420.0;4559.0;7215800.0;13.0
Entertainment        ;queen;119453.0;1772.0;19653.0;2683969.0;7.0
Music                ;seconds;119374.0;1603.0;11509.0;1706696.0;6.0
Lifestyle            ;1977;119254.0;1404.0;10148.0;2382878.0;8.0
Music                ;big;119141.0;4000.0;8054.0;3008559.0;9.0
Music                ;abraham;118707.0;4981.0;4760.0;5496347.0;7.0
Music                ;mateo;118707.0;4981.0;4760.0;5496347.0;7.0
Entertainment        ;powders;118590.0;1254.0;13029.0;2620624.0;7.0
Lifestyle            ;cutting;118306.0;10453.0;8959.0;4879990.0;8.0
Theater & Animation  ;rock;118238.0;623.0;5581.0;1754529.0;6.0
Science & Politics   ;deadliest;118177.0;1050.0;11538.0;2314406.0;11.0
Science & Politics   ;hole;118158.0;1181.0;8143.0;2306354.0;9.0
Music                ;sober;117929.0;912.0;4090.0;2699114.0;7.0
Theater & Animation  ;chocolate;117899.0;9780.0;20011.0;4309706.0;4.0
Theater & Animation  ;factory;117899.0;9780.0;20011.0;4309706.0;4.0
Theater & Animation  ;scam;117899.0;9780.0;20011.0;4309706.0;4.0
Theater & Animation  ;ticket;117899.0;9780.0;20011.0;4309706.0;4.0
Theater & Animation  ;willy;117899.0;9780.0;20011.0;4309706.0;4.0
Theater & Animation  ;wonka;117899.0;9780.0;20011.0;4309706.0;4.0
Gaming               ;analysis;117812.0;4053.0;15439.0;2406354.0;12.0
Music                ;paul;117794.0;1851.0;2785.0;3622209.0;8.0
Entertainment        ;hollow;117732.0;1654.0;12125.0;3336924.0;6.0
Entertainment        ;peeloff;117732.0;1654.0;12125.0;3336924.0;6.0
Entertainment        ;remove;117732.0;1654.0;12125.0;3336924.0;6.0
Entertainment        ;toes;117732.0;1654.0;12125.0;3336924.0;6.0
Music                ;helium;117507.0;2524.0;6657.0;3488253.0;6.0
Theater & Animation  ;someone;117286.0;1994.0;10865.0;2107886.0;6.0
Music                ;flashback;117269.0;1539.0;5703.0;902995.0;7.0
Music                ;swing;117269.0;1539.0;5703.0;902995.0;7.0
Gaming               ;master;117231.0;6054.0;50712.0;4600039.0;12.0
Gaming               ;pokemon;117231.0;6054.0;50712.0;4600039.0;12.0
Gaming               ;rich;117231.0;6054.0;50712.0;4600039.0;12.0
Lifestyle            ;bags;117199.0;2627.0;8629.0;1969518.0;8.0
Lifestyle            ;trash;117199.0;2627.0;8629.0;1969518.0;8.0
Entertainment        ;soon;116932.0;1655.0;7550.0;4486644.0;10.0
Music                ;solo;116698.0;2741.0;3675.0;5515486.0;7.0
Entertainment        ;mendes;116614.0;853.0;5224.0;1974677.0;8.0
Theater & Animation  ;skipping;116455.0;1235.0;12018.0;1931851.0;2.0
Lifestyle            ;135;116418.0;5587.0;16879.0;4787793.0;6.0
Sports               ;2;116211.0;2477.0;7649.0;4181224.0;4.0
Theater & Animation  ;stuck;116206.0;2131.0;20176.0;2307098.0;12.0
Lifestyle            ;mall;116124.0;6760.0;7700.0;3337430.0;6.0
Gaming               ;first;116075.0;11912.0;23401.0;4026772.0;7.0
Music                ;calum;116022.0;1086.0;3497.0;3657062.0;10.0
Music                ;want;115981.0;1067.0;11522.0;1299893.0;7.0
Gaming               ;bought;115805.0;4305.0;8250.0;2717996.0;13.0
Gaming               ;car;115805.0;4305.0;8250.0;2717996.0;13.0
Gaming               ;dream;115805.0;4305.0;8250.0;2717996.0;13.0
Gaming               ;him;115805.0;4305.0;8250.0;2717996.0;13.0
Gaming               ;pranked;115805.0;4305.0;8250.0;2717996.0;13.0
Gaming               ;surprise;115805.0;4305.0;8250.0;2717996.0;13.0
Gaming               ;then;115805.0;4305.0;8250.0;2717996.0;13.0
Entertainment        ;amber;115781.0;1615.0;9706.0;1233722.0;6.0
Lifestyle            ;questions;115775.0;997.0;10258.0;1574048.0;5.0
Lifestyle            ;letter;115392.0;606.0;9158.0;800579.0;6.0
Lifestyle            ;younger;115392.0;606.0;9158.0;800579.0;6.0
Entertainment        ;cringe;115226.0;1042.0;13568.0;2115715.0;6.0
Theater & Animation  ;sociopath;115174.0;5488.0;4153.0;3951217.0;9.0
Entertainment        ;sickick;115164.0;11542.0;17129.0;3140961.0;19.0
Entertainment        ;wassabi;115164.0;11542.0;17129.0;3140961.0;19.0
Lifestyle            ;cast;114844.0;1729.0;4677.0;3413608.0;9.0
Theater & Animation  ;smallest;114540.0;6980.0;18424.0;3644362.0;18.0
Lifestyle            ;pop;114540.0;1941.0;6169.0;2460216.0;6.0
Lifestyle            ;removes;114540.0;1941.0;6169.0;2460216.0;6.0
Lifestyle            ;unfiltered;114540.0;1941.0;6169.0;2460216.0;6.0
Theater & Animation  ;theory;114451.0;7039.0;19890.0;4239013.0;8.0
Entertainment        ;crimes;114308.0;2906.0;12111.0;5894779.0;7.0
Music                ;justin;114291.0;13363.0;10090.0;6398044.0;6.0
Music                ;timberlake;114291.0;13363.0;10090.0;6398044.0;6.0
Entertainment        ;youngboy;114097.0;5621.0;14021.0;4406761.0;17.0
Theater & Animation  ;videos;114059.0;2384.0;13493.0;1771669.0;6.0
Entertainment        ;official;113929.0;6174.0;13849.0;5625349.0;7.0
Lifestyle            ;curry;113814.0;6975.0;23143.0;2479602.0;10.0
Entertainment        ;beasts;113797.0;2909.0;9911.0;5834866.0;3.0
Entertainment        ;fantastic;113797.0;2909.0;9911.0;5834866.0;3.0
Entertainment        ;slow;113472.0;2072.0;6420.0;3277359.0;10.0
Music                ;vogue;113308.0;440.0;6046.0;687282.0;7.0
Theater & Animation  ;levels;112959.0;3824.0;6664.0;2674940.0;5.0
Theater & Animation  ;wealth;112959.0;3824.0;6664.0;2674940.0;5.0
Theater & Animation  ;workout;112913.0;2387.0;13858.0;1745128.0;6.0
Entertainment        ;ton;112597.0;4090.0;8345.0;3601697.0;8.0
Entertainment        ;wrecking;112597.0;4090.0;8345.0;3601697.0;8.0
Lifestyle            ;too;112545.0;5056.0;28170.0;1515748.0;11.0
Gaming               ;pikachu;112444.0;11947.0;29285.0;3624628.0;4.0
Gaming               ;box;112341.0;13681.0;11859.0;3494232.0;13.0
Gaming               ;not;112341.0;13681.0;11859.0;3494232.0;13.0
Gaming               ;slide;112341.0;13681.0;11859.0;3494232.0;13.0
Gaming               ;slip;112341.0;13681.0;11859.0;3494232.0;13.0
Gaming               ;through;112341.0;13681.0;11859.0;3494232.0;13.0
Gaming               ;try;112341.0;13681.0;11859.0;3494232.0;13.0
Gaming               ;wrong;112341.0;13681.0;11859.0;3494232.0;13.0
Theater & Animation  ;paramount;112174.0;4986.0;14163.0;10335812.0;8.0
Theater & Animation  ;bee;112084.0;7538.0;20593.0;4390503.0;11.0
Theater & Animation  ;ew;111866.0;3883.0;9136.0;4807512.0;8.0
Music                ;â®;111765.0;3619.0;7176.0;3340504.0;1.0
Lifestyle            ;microscope;111689.0;3277.0;5263.0;4397796.0;7.0
Entertainment        ;oliver;111616.0;7897.0;15538.0;4477667.0;4.0
Music                ;session;111598.0;1401.0;6049.0;2003048.0;7.0
Music                ;usa;111392.0;3145.0;10169.0;2275359.0;5.0
Science & Politics   ;thank;111384.0;1736.0;13050.0;1308298.0;6.0
Lifestyle            ;music;111369.0;23418.0;18017.0;3383655.0;5.0
Music                ;remember;111118.0;2450.0;5991.0;4080130.0;5.0
Entertainment        ;ora;111062.0;11502.0;9626.0;5962424.0;11.0
Entertainment        ;rita;111062.0;11502.0;9626.0;5962424.0;11.0
Music                ;bloodpopâ®;110939.0;2594.0;4824.0;2777905.0;10.0
Theater & Animation  ;cardi;110796.0;4048.0;11723.0;3249880.0;4.0
Music                ;arthur;110774.0;2232.0;4925.0;2605270.0;7.0
Music                ;flower;110594.0;971.0;8292.0;2848481.0;9.0
Entertainment        ;donchez;110407.0;4211.0;0.0;7957820.0;9.0
Entertainment        ;wiggle;110407.0;4211.0;0.0;7957820.0;9.0
Entertainment        ;wine;110407.0;4211.0;0.0;7957820.0;9.0
Lifestyle            ;bomb;110287.0;3109.0;11465.0;2607302.0;17.0
Entertainment        ;monsta;110163.0;3862.0;27434.0;2403767.0;12.0
Entertainment        ;seventeen;110163.0;3862.0;27434.0;2403767.0;12.0
Entertainment        ;twice;110163.0;3862.0;27434.0;2403767.0;12.0
Entertainment        ;velvet;110163.0;3862.0;27434.0;2403767.0;12.0
Lifestyle            ;lipstick;109953.0;2425.0;96711.0;2016474.0;5.0
Entertainment        ;hydraulic;109798.0;9957.0;7232.0;7489989.0;16.0
Entertainment        ;button;109686.0;21229.0;12214.0;2016536.0;2.0
Music                ;now;109652.0;1657.0;6392.0;2277296.0;6.0
Entertainment        ;true;109511.0;9798.0;8195.0;4202190.0;15.0
Entertainment        ;moving;109453.0;3899.0;11152.0;2968008.0;11.0
Science & Politics   ;elephant;109450.0;1419.0;6875.0;1984239.0;12.0
Science & Politics   ;explode;109450.0;1419.0;6875.0;1984239.0;12.0
Science & Politics   ;size;109450.0;1419.0;6875.0;1984239.0;12.0
Science & Politics   ;â€“â the;109450.0;1419.0;6875.0;1984239.0;12.0
Music                ;aiko;109426.0;1729.0;4016.0;3055492.0;7.0
Music                ;jhenã©;109426.0;1729.0;4016.0;3055492.0;7.0
Music                ;sativa;109426.0;1729.0;4016.0;3055492.0;7.0
Music                ;sremmurd;109426.0;1729.0;4016.0;3055492.0;7.0
Theater & Animation  ;degree;109338.0;2642.0;7794.0;1561955.0;12.0
Theater & Animation  ;useless;109338.0;2642.0;7794.0;1561955.0;12.0
Lifestyle            ;af;109000.0;2690.0;57619.0;2215126.0;6.0
Theater & Animation  ;christopher;108899.0;3466.0;12831.0;4569012.0;7.0
Lifestyle            ;fries;108834.0;5894.0;13765.0;5637689.0;8.0
Lifestyle            ;following;108635.0;2421.0;8740.0;2051169.0;10.0
Science & Politics   ;sent;108578.0;3604.0;14327.0;3240447.0;7.0
Theater & Animation  ;avengers;108531.0;3615.0;11626.0;3788862.0;4.0
Theater & Animation  ;smith;108512.0;4244.0;9035.0;3341530.0;7.0
Music                ;dumb;108422.0;2843.0;4768.0;3266179.0;12.0
Music                ;medleyaudio;108422.0;2843.0;4768.0;3266179.0;12.0
Entertainment        ;canada;108402.0;799.0;22457.0;1678782.0;6.0
Entertainment        ;maple;108402.0;799.0;22457.0;1678782.0;6.0
Entertainment        ;stick;108402.0;799.0;22457.0;1678782.0;6.0
Entertainment        ;taffy;108402.0;799.0;22457.0;1678782.0;6.0
Music                ;english;108292.0;447.0;4668.0;1225591.0;8.0
Music                ;spanish;108292.0;447.0;4668.0;1225591.0;8.0
Lifestyle            ;lifechanging;108077.0;1605.0;1338.0;2503011.0;7.0
Lifestyle            ;wrapping;108077.0;1605.0;1338.0;2503011.0;7.0
Lifestyle            ;jeffree;107922.0;2800.0;20240.0;1884710.0;6.0
Music                ;leave;107907.0;2704.0;7032.0;2910762.0;8.0
Entertainment        ;motion;107711.0;1888.0;5497.0;2929805.0;8.0
Music                ;pynk;107641.0;11990.0;12003.0;4290878.0;7.0
Lifestyle            ;blood;107562.0;3341.0;24593.0;1800855.0;6.0
Lifestyle            ;handling;107558.0;2775.0;9618.0;3612568.0;24.0
Lifestyle            ;denton;107556.0;457.0;3999.0;1600770.0;8.0
Lifestyle            ;quizzes;107556.0;457.0;3999.0;1600770.0;8.0
Lifestyle            ;taking;107556.0;457.0;3999.0;1600770.0;8.0
Music                ;david;107495.0;2462.0;4767.0;3757273.0;7.0
Entertainment        ;sing;107197.0;616.0;3929.0;2439615.0;12.0
Theater & Animation  ;casually;107093.0;3093.0;6131.0;2543351.0;10.0
Theater & Animation  ;king;107003.0;4074.0;7884.0;3009422.0;11.0
Entertainment        ;buys;106838.0;930.0;7335.0;1651715.0;18.0
Science & Politics   ;dragontyrant;106706.0;3964.0;16860.0;1180313.0;6.0
Science & Politics   ;fable;106706.0;3964.0;16860.0;1180313.0;6.0
Theater & Animation  ;alisha;106340.0;829.0;9831.0;1366939.0;6.0
Theater & Animation  ;celebrity;106340.0;829.0;9831.0;1366939.0;6.0
Theater & Animation  ;gossip;106340.0;829.0;9831.0;1366939.0;6.0
Theater & Animation  ;marie;106340.0;829.0;9831.0;1366939.0;6.0
Entertainment        ;neutrality;106300.0;6060.0;18588.0;2972620.0;8.0
Entertainment        ;random;106243.0;1461.0;12707.0;2083918.0;5.0
Entertainment        ;watermarble;106243.0;1461.0;12707.0;2083918.0;5.0
Entertainment        ;watermarbling;106243.0;1461.0;12707.0;2083918.0;5.0
Music                ;miss;106173.0;1113.0;6548.0;2330256.0;7.0
Music                ;gaga;106166.0;2126.0;9586.0;1858437.0;3.0
Music                ;lady;106166.0;2126.0;9586.0;1858437.0;3.0
Entertainment        ;katana;106105.0;2103.0;7663.0;3794124.0;8.0
Entertainment        ;sword;106105.0;2103.0;7663.0;3794124.0;8.0
Theater & Animation  ;tears;106013.0;1182.0;20689.0;1593950.0;7.0
Entertainment        ;congrats;105866.0;1370.0;4881.0;1875878.0;4.0
Entertainment        ;resist;105866.0;1370.0;4881.0;1875878.0;4.0
Entertainment        ;ridiculous;105866.0;1370.0;4881.0;1875878.0;4.0
Music                ;mayer;105830.0;2209.0;8610.0;3322084.0;14.0
Music                ;marry;105719.0;4049.0;3813.0;7987051.0;11.0
Music                ;rhett;105719.0;4049.0;3813.0;7987051.0;11.0
Music                ;rules;105693.0;2576.0;6241.0;2142046.0;9.0
Lifestyle            ;â?¤ï¸?;105548.0;3106.0;23684.0;1559441.0;5.0
Science & Politics   ;true;105389.0;2678.0;8123.0;2798147.0;11.0
Entertainment        ;magnetic;105375.0;2036.0;9602.0;2122714.0;9.0
Entertainment        ;girlfriend;105359.0;3838.0;10736.0;2915309.0;5.0
Theater & Animation  ;zone;105323.0;2134.0;7659.0;2524775.0;8.0
Theater & Animation  ;detector;105248.0;1205.0;5987.0;2408682.0;7.0
Theater & Animation  ;lie;105248.0;1205.0;5987.0;2408682.0;7.0
Music                ;where;105238.0;2402.0;10930.0;1889209.0;8.0
Entertainment        ;crosswalk;104944.0;1718.0;3230.0;3810354.0;7.0
Entertainment        ;polish;104800.0;1294.0;11277.0;2403920.0;5.0
Music                ;much;104667.0;775.0;6469.0;1395964.0;6.0
Music                ;chappelle;104625.0;1603.0;6319.0;1899190.0;2.0
Lifestyle            ;much;104570.0;4631.0;17755.0;1365109.0;10.0
Lifestyle            ;fry;104563.0;2480.0;5595.0;2226074.0;9.0
Lifestyle            ;migos;104563.0;2480.0;5595.0;2226074.0;9.0
Lifestyle            ;stir;104563.0;2480.0;5595.0;2226074.0;9.0
Lifestyle            ;whip;104563.0;2480.0;5595.0;2226074.0;9.0
Gaming               ;best;104546.0;1732.0;6450.0;2291591.0;8.0
Entertainment        ;4;104473.0;2514.0;14612.0;2136360.0;5.0
Theater & Animation  ;robin;104198.0;7681.0;14505.0;7174798.0;14.0
Theater & Animation  ;david;104038.0;2241.0;3504.0;4941904.0;9.0
Theater & Animation  ;infinity;103941.0;3982.0;10062.0;3032632.0;5.0
Entertainment        ;slender;103930.0;25648.0;30662.0;6263424.0;6.0
Theater & Animation  ;iowa;103899.0;5805.0;11628.0;3032542.0;19.0
Music                ;go;103836.0;3288.0;7704.0;4065171.0;8.0
Lifestyle            ;suite;103447.0;3074.0;5836.0;2957591.0;7.0
Lifestyle            ;sephora;103338.0;2450.0;78588.0;2079025.0;9.0
Music                ;contagion;103188.0;5643.0;10594.0;3430385.0;9.0
Music                ;muse;103188.0;5643.0;10594.0;3430385.0;9.0
Lifestyle            ;sugar;103003.0;3103.0;23621.0;1547454.0;5.0
Science & Politics   ;surgery;102940.0;707.0;18157.0;1058246.0;1.0
Lifestyle            ;holland;102884.0;477.0;5317.0;1657971.0;4.0
Lifestyle            ;140;102881.0;2353.0;8239.0;4520175.0;6.0
Lifestyle            ;dry;102726.0;12794.0;11941.0;2291077.0;7.0
Lifestyle            ;seconds;102726.0;12794.0;11941.0;2291077.0;7.0
Lifestyle            ;shirt;102726.0;12794.0;11941.0;2291077.0;7.0
Theater & Animation  ;ended;102701.0;2056.0;7475.0;3260604.0;17.0
Theater & Animation  ;bay;102602.0;1188.0;10617.0;1604421.0;8.0
Theater & Animation  ;north;102602.0;1188.0;10617.0;1604421.0;8.0
Theater & Animation  ;trip;102602.0;1188.0;10617.0;1604421.0;8.0
Lifestyle            ;â™¥;102503.0;2163.0;19066.0;2144621.0;4.0
Entertainment        ;booth;102350.0;3246.0;3473.0;4532195.0;8.0
Theater & Animation  ;music;102334.0;2698.0;17098.0;1929894.0;6.0
Lifestyle            ;vegan;102176.0;5685.0;17037.0;2800540.0;11.0
Lifestyle            ;reacts;102149.0;1385.0;8622.0;2738959.0;14.0
Theater & Animation  ;used;102076.0;2511.0;8610.0;2133945.0;5.0
Science & Politics   ;nature;102063.0;1145.0;5980.0;1848133.0;10.0
Gaming               ;detector;102045.0;2880.0;6487.0;2790276.0;11.0
Gaming               ;girlfriend;102045.0;2880.0;6487.0;2790276.0;11.0
Gaming               ;lie;102045.0;2880.0;6487.0;2790276.0;11.0
Lifestyle            ;concealer;102033.0;3115.0;6999.0;2163748.0;9.0
Lifestyle            ;kits;102033.0;3115.0;6999.0;2163748.0;9.0
Theater & Animation  ;impressions;101785.0;1477.0;6753.0;1573100.0;15.0
Lifestyle            ;according;101522.0;2635.0;15495.0;3250696.0;12.0
Entertainment        ;recreating;101458.0;1227.0;10724.0;1597001.0;7.0
Music                ;afrojack;101442.0;2527.0;5138.0;3052601.0;6.0
Gaming               ;labo;101265.0;10045.0;17695.0;3309606.0;10.0
Theater & Animation  ;war;101104.0;3972.0;9913.0;2929607.0;5.0
Theater & Animation  ;make;101069.0;2058.0;11118.0;1685198.0;6.0
Lifestyle            ;dirt;100981.0;13015.0;9177.0;4227252.0;11.0
Lifestyle            ;mastered;100981.0;13015.0;9177.0;4227252.0;11.0
Lifestyle            ;shiny;100981.0;13015.0;9177.0;4227252.0;11.0
Music                ;feud;100850.0;8591.0;11993.0;4803854.0;8.0
Gaming               ;mystery;100771.0;7298.0;30156.0;2620989.0;9.0
Entertainment        ;hidden;100761.0;2331.0;14578.0;5962519.0;7.0
Entertainment        ;guts;100739.0;3818.0;5791.0;5165028.0;4.0
Gaming               ;here;100516.0;4817.0;10586.0;6558432.0;4.0
Theater & Animation  ;into;100292.0;797.0;15763.0;1732172.0;7.0
Lifestyle            ;secrets;100219.0;1187.0;4531.0;1693751.0;6.0
Entertainment        ;destroys;100090.0;290.0;2427.0;1365473.0;1.0
Music                ;mã¸;100045.0;1741.0;3012.0;2504920.0;7.0
Entertainment        ;pieces;99964.0;2231.0;7731.0;4265963.0;12.0
Entertainment        ;spinning;99964.0;2231.0;7731.0;4265963.0;12.0
Entertainment        ;election;99952.0;5142.0;14327.0;3313449.0;2.0
Science & Politics   ;â€“;99908.0;2631.0;9808.0;1796488.0;9.0
Theater & Animation  ;types;99819.0;1580.0;7206.0;1308332.0;5.0
Entertainment        ;cappuccino;99803.0;1074.0;15766.0;2259888.0;4.0
Entertainment        ;diamond;99803.0;1074.0;15766.0;2259888.0;4.0
Entertainment        ;holo;99803.0;1074.0;15766.0;2259888.0;4.0
Lifestyle            ;marriage;99412.0;5068.0;20608.0;2354762.0;5.0
Music                ;church;99346.0;2381.0;7789.0;1912665.0;7.0
Lifestyle            ;opposite;99337.0;2915.0;8278.0;3343908.0;7.0
Theater & Animation  ;cops;99320.0;6697.0;6436.0;2937449.0;7.0
Theater & Animation  ;literally;99320.0;6697.0;6436.0;2937449.0;7.0
Theater & Animation  ;pull;99320.0;6697.0;6436.0;2937449.0;7.0
Theater & Animation  ;ðÿ™„ðÿ™„ðÿ™„;99320.0;6697.0;6436.0;2937449.0;7.0
Lifestyle            ;bagel;99200.0;4372.0;9020.0;4541899.0;4.0
Theater & Animation  ;should;99154.0;1619.0;6873.0;2909008.0;15.0
Lifestyle            ;nail;99070.0;1580.0;8750.0;2151005.0;4.0
Entertainment        ;jet;98929.0;1251.0;4541.0;2319083.0;8.0
Entertainment        ;packinski;98929.0;1251.0;4541.0;2319083.0;8.0
Entertainment        ;rooster;98929.0;1251.0;4541.0;2319083.0;8.0
Lifestyle            ;asking;98896.0;8019.0;11137.0;1656235.0;20.0
Lifestyle            ;dragun;98896.0;8019.0;11137.0;1656235.0;20.0
Lifestyle            ;nikita;98896.0;8019.0;11137.0;1656235.0;20.0
Lifestyle            ;strangers;98896.0;8019.0;11137.0;1656235.0;20.0
Lifestyle            ;think;98896.0;8019.0;11137.0;1656235.0;20.0
Lifestyle            ;100;98892.0;4314.0;10682.0;4034113.0;7.0
Music                ;10;98840.0;13808.0;7603.0;3514734.0;11.0
Music                ;drum;98840.0;13808.0;7603.0;3514734.0;11.0
Entertainment        ;diving;98791.0;15485.0;14274.0;5449934.0;15.0
Entertainment        ;pond;98791.0;15485.0;14274.0;5449934.0;15.0
Entertainment        ;treasure;98791.0;15485.0;14274.0;5449934.0;15.0
Entertainment        ;spilled;98772.0;670.0;23395.0;1627758.0;5.0
Entertainment        ;tea;98772.0;670.0;23395.0;1627758.0;5.0
Theater & Animation  ;giving;98752.0;660.0;6370.0;1603717.0;10.0
Lifestyle            ;reaction;98713.0;1241.0;7465.0;2607360.0;8.0
Theater & Animation  ;part;98642.0;1347.0;5924.0;1473406.0;7.0
Theater & Animation  ;duty;98611.0;2997.0;4197.0;3121631.0;18.0
Lifestyle            ;tweets;98611.0;1639.0;4209.0;3200500.0;12.0
Entertainment        ;foil;98605.0;14417.0;8498.0;9967585.0;11.0
Entertainment        ;mirrorpolished;98605.0;14417.0;8498.0;9967585.0;11.0
Music                ;don;98497.0;2738.0;3765.0;3634692.0;14.0
Theater & Animation  ;decision;98474.0;2057.0;6392.0;1335774.0;9.0
Theater & Animation  ;difficult;98474.0;2057.0;6392.0;1335774.0;9.0
Science & Politics   ;jonze;98457.0;17797.0;0.0;7365395.0;14.0
Science & Politics   ;spike;98457.0;17797.0;0.0;7365395.0;14.0
Science & Politics   ;welcome;98457.0;17797.0;0.0;7365395.0;14.0
Lifestyle            ;audio;98320.0;5196.0;7483.0;4419913.0;7.0
Entertainment        ;reasons;98234.0;3704.0;8920.0;2827020.0;3.0
Theater & Animation  ;bad;98197.0;2700.0;6325.0;3154331.0;7.0
Theater & Animation  ;4000000;98164.0;1570.0;9447.0;1136757.0;5.0
Theater & Animation  ;exact;98164.0;1570.0;9447.0;1136757.0;5.0
Theater & Animation  ;hit;98164.0;1570.0;9447.0;1136757.0;5.0
Theater & Animation  ;subscribers;98164.0;1570.0;9447.0;1136757.0;5.0
Music                ;rock;98098.0;4057.0;7179.0;3575298.0;4.0
Science & Politics   ;ecosystem;98006.0;2233.0;13807.0;1483502.0;4.0
Science & Politics   ;ðÿ?ž;98006.0;2233.0;13807.0;1483502.0;4.0
Gaming               ;1112018;97889.0;4461.0;29554.0;3224847.0;6.0
Gaming               ;mini;97889.0;4461.0;29554.0;3224847.0;6.0
Music                ;medley;97659.0;909.0;4618.0;1641918.0;10.0
Science & Politics   ;learn;97575.0;722.0;5753.0;965288.0;7.0
Music                ;enth;97405.0;2486.0;6844.0;985433.0;9.0
Music                ;nd;97405.0;2486.0;6844.0;985433.0;9.0
Science & Politics   ;atlas;97301.0;2718.0;16260.0;5851060.0;11.0
Entertainment        ;army;97093.0;668.0;7586.0;1226948.0;10.0
Entertainment        ;fanorganized;97093.0;668.0;7586.0;1226948.0;10.0
Entertainment        ;parts;97093.0;668.0;7586.0;1226948.0;10.0
Entertainment        ;purple;97093.0;668.0;7586.0;1226948.0;10.0
Entertainment        ;ribbon;97093.0;668.0;7586.0;1226948.0;10.0
Lifestyle            ;delit;97030.0;928.0;10591.0;3044139.0;8.0
Lifestyle            ;fuite;97030.0;928.0;10591.0;3044139.0;8.0
Lifestyle            ;justicier;97030.0;928.0;10591.0;3044139.0;8.0
Lifestyle            ;noã«l;97030.0;928.0;10591.0;3044139.0;8.0
Music                ;heaven;96921.0;1518.0;2338.0;3749896.0;9.0
Entertainment        ;stunts;96880.0;4179.0;8159.0;5952094.0;8.0
Entertainment        ;thomas;96880.0;4179.0;8159.0;5952094.0;8.0
Lifestyle            ;head;96758.0;5417.0;8771.0;2045966.0;8.0
Lifestyle            ;fools;96754.0;1856.0;23077.0;2444087.0;19.0
Lifestyle            ;pranks;96754.0;1856.0;23077.0;2444087.0;19.0
Lifestyle            ;roommate;96754.0;1856.0;23077.0;2444087.0;19.0
Lifestyle            ;carve;96698.0;2336.0;7689.0;2368518.0;8.0
Lifestyle            ;inception;96698.0;2336.0;7689.0;2368518.0;8.0
Theater & Animation  ;parham;96594.0;2338.0;25772.0;1776291.0;6.0
Theater & Animation  ;rebecca;96594.0;2338.0;25772.0;1776291.0;6.0
Theater & Animation  ;eating;96571.0;4343.0;12901.0;1588122.0;11.0
